id,text,screen_name,created_at,retweet_count,favorite_count,friends_count,followers_count,lang,country,sentiment
"1,24736672867523E+018","'Aliens', 'Star Wars' and 'Foyle's War' actor Jay Benedict dies due to coronavirus complications via @YahooMoviesUK",TVMCCA,Tue Apr 07 03:32:57 +0000 2020,0,0,2323,1826,en,United States,neutral
"1,24736673726519E+018","I’m not gonna lie, this time off will be the reason I gained the #Covid19 !",RonaldMcClurkin,Tue Apr 07 03:32:59 +0000 2020,0,0,232,3016,en,United States,neutral
"1,24736678874629E+018",Trump Contradicts Experts on Coronavirus Treatment After Months of Denia... via @YouTube,sarah052794,Tue Apr 07 03:33:12 +0000 2020,0,0,764,1359,en,United States,neutral
"1,24736681276705E+018","@anshelsag You could just walk in and say “I survived COVID-19, out of the way bitches.”",Krewell,Tue Apr 07 03:33:17 +0000 2020,0,0,983,2510,en,United States,neutral
"1,24736685447935E+018",My ask to you: Let’s help those working on the frontlines and our most vulnerable in our communities - #stayathome if you can. #COVID19,TonyVargas,Tue Apr 07 03:33:27 +0000 2020,0,0,3639,3892,en,United States,neutral
"1,24736692597546E+018",Trump again misleads on the availability of coronavirus testing. (1/2),wlabovitz,Tue Apr 07 03:33:44 +0000 2020,0,0,3882,1588,en,United States,neutral
"1,24736694359557E+018",What cities near me have been affected by coronavirus? via @aajtak #coronavirus #covid19,etp_stp_plant,Tue Apr 07 03:33:48 +0000 2020,0,0,425,101,en,India,neutral
"1,24736704460292E+018",Imagine being in a generation with that BIG earthquake AND coronavirus 😕,tenillewm,Tue Apr 07 03:34:13 +0000 2020,0,0,1365,2060,en,Trinidad and Tobago,negative
"1,24736709379382E+018",Someone in the lumber dept tested positive for COVID-19. So half the people who work in lumber are on leave.,nicoleapi,Tue Apr 07 03:34:24 +0000 2020,0,0,181,291,en,United States,neutral
"1,24736717846422E+018",Gooooo chinaaaaa Coronavirus: China records first day with no deaths since January #Coronavirus,_amira_x,Tue Apr 07 03:34:44 +0000 2020,0,0,167,882,en,United States,positive
"1,24736739678197E+018",I need to stop watching coronavirus storytimes on YT cause I’m out here diagnosing myself for having a headache,pvllamas,Tue Apr 07 03:35:37 +0000 2020,0,0,999,1908,en,United States,neutral
"1,24736753448933E+018",@JordanSchachtel @Leisa1D28 Next week they will declare that oxygen and water are dangerous to COVID19 patients.,HercFamily5,Tue Apr 07 03:36:09 +0000 2020,0,0,1318,1449,en,United States,neutral
"1,24736764424583E+018",@Kosmatos Permission to cure COVID-19 required,dakotadallen,Tue Apr 07 03:36:36 +0000 2020,0,0,373,360,en,United States,positive
"1,24736776079301E+018",@StayWonked He has Coronavirus. It’s that or he’s responding badly to drugs he’s taken that he recommends,Unveiled76,Tue Apr 07 03:37:03 +0000 2020,0,0,1397,997,en,United States,neutral
"1,24736779024531E+018",RECEMOS POR LOS FALLECIDOS POR EL COVID19 DEP.,jesusalcalajud1,Tue Apr 07 03:37:10 +0000 2020,0,0,21953,18484,es,España,positive
"1,24736780648559E+018",4 people were cited in Monterey County for violating the shelter-in-place order per @MontereyHerald #COVID19,BeckyJohnson222,Tue Apr 07 03:37:14 +0000 2020,0,0,4188,3200,en,United States,negative
"1,24736780703939E+018",El patrón ya quiere que me regrese a CDMX siente que le da COVID-19 al heredero del imperio jajaja,JulianHerdel,Tue Apr 07 03:37:14 +0000 2020,0,0,25,5,es,Canada,neutral
"1,24736787482769E+018",@SenBooker Can you contact me I left a voicemail for you regarding the kids during #COVID19 VERY IMPORTANT! Thank you!,ERS1,Tue Apr 07 03:37:30 +0000 2020,0,0,478,97,en,United States,neutral
"1,24736788250751E+018",Y está historia? Tiene final? #coronavirus #YoMeQuedoEnCasa,juli0brav0,Tue Apr 07 03:37:32 +0000 2020,0,0,508,46,es,Bolivia,neutral
"1,24736798293172E+018","WAY TO GO, CHINA!!! ""Coronavirus: China records first day with no deaths since January"" #Coronavirus",Singer_FitGal,Tue Apr 07 03:37:56 +0000 2020,0,0,161,19,en,United States,positive
"1,24736830222734E+018",❤NARM-Gh donates sanitary items to GHS to support fight against coronavirus,Tony98Tony,Tue Apr 07 03:39:12 +0000 2020,0,0,411,366,en,United States,positive
"1,24736834293701E+018",Creatividad en tiempos de Coronavirus @trinomonero @joserra_espn @rgomezjunco @ponchohd Gracias,LuisUrquiza20,Tue Apr 07 03:39:22 +0000 2020,0,0,1362,1784,es,México,positive
"1,24736843636519E+018",@yiddishekopf @KatTimpf @johnnydollar01 So littetally the SAME exact side affects as you know our friend covid-19??? Lol. Makes zero sense.,rex1616,Tue Apr 07 03:39:44 +0000 2020,0,0,526,298,en,United States,neutral
"1,24736851632558E+018",Corona beer is supposedly going out of business because COVID-19 is trashing them right now,Bnasty11,Tue Apr 07 03:40:03 +0000 2020,0,0,817,743,en,United States,neutral
"1,24736859546789E+018",COVID-19: REPS SEEK 2-MONTH ELECTRICITY PAYMENT WAIVER FOR ALL NIGERIANS. Kudos to: @femigbaja @IamJimiBenson,Magajiabdullah5,Tue Apr 07 03:40:22 +0000 2020,0,0,316,62,en,Nigeria,neutral
"1,24736875051437E+018",We can only hope #pell comes out and gets #coronavirus,Haydos_86,Tue Apr 07 03:40:59 +0000 2020,0,0,289,492,en,Australia,positive
"1,24736892008604E+018",How Tea Party Budget Battles Left the National Emergency Medical Stockpile Unprepared for Coronavirus,YellaDogTexan,Tue Apr 07 03:41:40 +0000 2020,0,0,4236,3979,en,United States,positive
"1,247368951367E+018",praying for healing 🌍🙏 #Covid19 #LAprilAnew,L_unleashed,Tue Apr 07 03:41:47 +0000 2020,0,0,522,453,en,Republic of the Philippines,positive
"1,24736898971571E+018",Ese era el mood para el 2020..Pero rl COVID19 🦠 lo jodio to’🤷🏾‍♂️...,ejc_torrez,Tue Apr 07 03:41:56 +0000 2020,0,0,261,229,es,United States,neutral
"1,24736901053193E+018",Me enjoying the rest of the year when Quarantine for Corona Ends. #COVID19,thronekidd,Tue Apr 07 03:42:01 +0000 2020,0,0,228,202,en,United States,positive
"1,24736902366013E+018",Hasta los me es cambian x el coronavirus ja ja,MCeciliaLanuque,Tue Apr 07 03:42:04 +0000 2020,0,0,2820,2264,es,Argentina,neutral
"1,24736903599143E+018",Científicos brasileños identificaron una medicina capaz de frenar la reproducción del coronavirus - Infobae,AlejandroPRB,Tue Apr 07 03:42:07 +0000 2020,0,0,480,392,es,Argentina,positive
"1,24736904867082E+018",4 muertes por #Covid19 en #Sonora. ¿Cuantas se necesitarán para dejar de tomarse a broma las recomendaciones? #QuedateEnCasa,RTabanico,Tue Apr 07 03:42:10 +0000 2020,0,0,58,143,es,México,negative
"1,2473690910249E+018",i’m being treated like i got covid-19 when all i got is a cough,dominiquee_af,Tue Apr 07 03:42:20 +0000 2020,0,0,106,302,en,United States,neutral
"1,24736909930029E+018",#ElSalvador | Gobierno anuncia 9 casos más de COVID-19. La cifra aumenta a 78 contagiados.,radioyskl,Tue Apr 07 03:42:22 +0000 2020,0,0,900,154759,es,El Salvador,negative
"1,24736913636092E+018",Flowers make birthdays feel like a special celebration even with #SocialDistancing #COVID19,Debra_Yergen,Tue Apr 07 03:42:31 +0000 2020,0,0,698,521,en,United States,negative
"1,24736913925521E+018",Una manera de relajarme 🎨💆🏽‍♀️ #Mandalas #COVID19 #QuarentineLife 🦠,SandryAlgarin,Tue Apr 07 03:42:32 +0000 2020,0,0,711,435,es,Estados Unidos,positive
"1,24736919036261E+018","Today is world health day so let be healthy by doing yoga, jogging, eat vegetarian food. #WorldHealthDay #Covid19",Dksmurti,Tue Apr 07 03:42:44 +0000 2020,0,0,1455,46,en,India,positive
"1,24736919474156E+018",God distributing COVID-19,polo_man404,Tue Apr 07 03:42:45 +0000 2020,0,0,5001,3483,en,United States,neutral
"1,24736921684558E+018",¿Quien dijo algo de coronavirus?,zayli20,Tue Apr 07 03:42:50 +0000 2020,0,0,1905,519,es,México,neutral
"1,24736935519055E+018",Tres de Febrero: Murió un hombre con Coronavirus vía @diarioanticipos,diarioanticipos,Tue Apr 07 03:43:23 +0000 2020,0,0,254,2103,es,Argentina,neutral
"1,24736938010044E+018",Situación COVID-19 🇺🇾,erredebe1,Tue Apr 07 03:43:29 +0000 2020,0,0,977,1374,es,Uruguay,neutral
"1,2473694838928E+018",Ver a todos de nuevo ha sido de las cosas más chidas de este coronavirus!,peter60260315,Tue Apr 07 03:43:54 +0000 2020,0,0,410,41,es,Mexico,positive
"1,24736958627157E+018",I can't keep up with all of your #COVID19 conspiracy theories. You lot have worn me out.,Speedqueenie,Tue Apr 07 03:44:19 +0000 2020,0,0,2385,2621,en,United Kingdom,neutral
"1,24736960150925E+018","Tres muertes más de coronavirus en Sonora, confirma secretario de Salud @Enrique_Clausen",juanczuniga,Tue Apr 07 03:44:22 +0000 2020,0,0,5396,31309,es,México,negative
"1,24736961100107E+018",Teen tests positive for coronavirus in Cook County juvenile detention center #Nooooo,godlymanb,Tue Apr 07 03:44:24 +0000 2020,0,0,43,28,en,United States,negative
"1,24736967857973E+018",@NYGovCuomo Can you contact me regarding the kids during #COVID19 VERY IMPORTANT! Thank you!,ERS1,Tue Apr 07 03:44:41 +0000 2020,0,0,478,97,en,United States,negative
"1,24736970707148E+018",The Wisconsin Supreme Court met virtually today to decide that people have to risk getting COVID-19 by voting in person tomorrow. Shameful.,nzeichner,Tue Apr 07 03:44:47 +0000 2020,0,0,1163,827,en,United States,neutral
"1,24736972927633E+018","Si no mantienen una sana distancia del refrigerador, al rato serán parte de uno de los grupos vulnerables al coronavirus.",gecarria,Tue Apr 07 03:44:53 +0000 2020,0,0,364,304,es,México,neutral
"1,24736973341592E+018",Covid 19 has landed in So it’s going to do its part. What we have now is workout #Differential Exposure &amp; wait for #Herd Immunity,gafayazsogami,Tue Apr 07 03:44:54 +0000 2020,0,0,220,40,en,,neutral
"1,24736976126629E+018",Fallecen tres mujeres en Sonora por Covid-19. Ya son cuatro decesos @eldiariodeson,Nubs_A,Tue Apr 07 03:45:00 +0000 2020,0,0,1392,1322,es,México,negative
"1,24736980409852E+018",@_saarahgo Eso se llama durmiendo con el enemigo (la gata) ya tiene el coronavirus 🤢🤢🤢,santiagoBRSGP,Tue Apr 07 03:45:10 +0000 2020,0,0,633,145,es,Colombia,neutral
"1,2473698167192E+018",@TheTrueAmerica5 Not tonight! If only it was that simple. The coronavirus is far more terrifying than the White Walkers.,HashleyJeannie,Tue Apr 07 03:45:13 +0000 2020,0,0,11128,10984,en,United States,neutral
"1,24736984552128E+018","Señor te entrego todos los afectados por el COVID-19 , ¡Sana nuestra tierra!",JuanCamiloLam,Tue Apr 07 03:45:20 +0000 2020,0,0,75,536,es,México,positive
"1,24736995921219E+018",No es un #virus? Es una guerra fría! Y que pasará con la recesión mundial que se viene después? #coronavirus,juli0brav0,Tue Apr 07 03:45:47 +0000 2020,0,0,508,46,es,Bolivia,neutral
"1,24736996262209E+018",El super off Compton and gage got 7 workers who got infected with the coronavirus !!!!!,yungteresa_,Tue Apr 07 03:45:48 +0000 2020,0,0,195,49,en,United States,neutral
"1,24737000513154E+018",@NYCMayor Can you contact regarding the kids during #COVID19 VERY IMPORTANT! Thank you!,ERS1,Tue Apr 07 03:45:58 +0000 2020,0,0,480,97,en,United States,neutral
"1,24737001719433E+018",Confirman tres nuevos casos de COVID-19 en La Laguna,torreon,Tue Apr 07 03:46:01 +0000 2020,0,0,247,162887,es,México,negative
"1,24737013911012E+018",En tiempos de #Covid19 la medicina es escuchar #Reggae,Gaitanak,Tue Apr 07 03:46:30 +0000 2020,0,0,569,421,es,Colombia,positive
"1,24737019338441E+018",I’m going to be on my bullshit as soon as this coronavirus shit is over.,FreshKid_Danny,Tue Apr 07 03:46:43 +0000 2020,0,0,354,620,en,United States,neutral
"1,24737021581539E+018",Coronavirus: China records first day with no deaths since January #Coronavirus,eldorado197506,Tue Apr 07 03:46:49 +0000 2020,0,0,5000,889,en,People's Republic of China,positive
"1,24737031133244E+018","Lo mejor en información respecto al Covid-19 a nivel mundial, nacional y local.",oscarmorales961,Tue Apr 07 03:47:11 +0000 2020,0,0,882,720,es,México,positive
"1,24737047471301E+018",See our ongoing commentary and insights on #COVID19:,advocatalk,Tue Apr 07 03:47:50 +0000 2020,0,0,695,1936,en,Sri Lanka,neutral
"1,2473704833449E+018",For us to ponder upon. #COVID19 #COVID19Malaysia #natureagainsthumanity,ashieridzuan,Tue Apr 07 03:47:52 +0000 2020,0,0,267,140,en,Malaysia,positive
"1,24737055043709E+018","Ánimo mi gente, vamos a ganarle está batalla al Coronavirus, sigamos unidos y atendiendo las recomendaciones de salud. ¡Buenas noches! 💪🏼",oscarmorales961,Tue Apr 07 03:48:08 +0000 2020,0,0,882,720,es,México,positive
"1,24737055441333E+018",🛑3 institutions use data to support fight against COVID-19,Tony98Tony,Tue Apr 07 03:48:09 +0000 2020,0,0,411,366,en,United States,negative
"1,24737058776223E+018",@antonioguterres 👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼 Health workers and medics worldwide #Covid_19 #WorldHealthDay #COVID19,BeingCharlie,Tue Apr 07 03:48:17 +0000 2020,0,0,64,3824,en,Kenya,positive
"1,24737062045669E+018",Day 11: new room. 😭 #covid_19 #covid19 #coronacation,ThePreamble2,Tue Apr 07 03:48:25 +0000 2020,0,0,38,7,en,Republic of the Philippines,positive
